scenario_name,dgp_name,learner_name,n_obs,n_covariates,n_folds,mean_fold_ratio,coverage,coverage_gap,absolute_coverage_gap,se_ratio,mae,rmse
dense_linear_independent_n500_p25_k2_elastic_net,dense_linear_independent,elastic_net,500,25,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.691326931778866,0.0597078261738871,0.0666712977189352
dense_linear_independent_n500_p50_k10_elastic_net,dense_linear_independent,elastic_net,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8999966611635964,0.0411093147868057,0.0532197797866746
dense_linear_independent_n500_p100_k2_elastic_net,dense_linear_independent,elastic_net,500,100,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.9399395910628758,0.0340375114736171,0.0431151238622521
dense_linear_independent_n500_p150_k2_elastic_net,dense_linear_independent,elastic_net,500,150,2,0.5999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.7512463163263055,0.0506627403786328,0.0594242202297537
dense_linear_independent_n500_p150_k5_elastic_net,dense_linear_independent,elastic_net,500,150,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.7483965495504681,0.0502234786090405,0.0589299307510741
dense_linear_independent_n500_p300_k2_elastic_net,dense_linear_independent,elastic_net,500,300,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,0.9904168061026768,0.0358142668678178,0.0463685425697355
dense_linear_independent_n1000_p50_k5_elastic_net,dense_linear_independent,elastic_net,1000,50,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,0.9426757032500584,0.0262994937395583,0.0333861887974498
dense_linear_independent_n1000_p50_k10_elastic_net,dense_linear_independent,elastic_net,1000,50,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.8489006608623436,0.0236033144661816,0.0356564385644478
dense_linear_independent_n1000_p100_k2_elastic_net,dense_linear_independent,elastic_net,1000,100,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.9487064656056818,0.0278504611982133,0.0355008898432988
dense_linear_independent_n1000_p100_k5_elastic_net,dense_linear_independent,elastic_net,1000,100,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.8860059674213017,0.0305357801310828,0.0360253867619851
dense_linear_independent_n250_p25_k2_gradient_boosting,dense_linear_independent,gradient_boosting,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.828455625902831,0.060963533833129,0.0746114071741852
dense_linear_independent_n250_p25_k10_gradient_boosting,dense_linear_independent,gradient_boosting,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.195163839877869,0.046182686446677,0.0608404180682363
dense_linear_independent_n250_p50_k10_gradient_boosting,dense_linear_independent,gradient_boosting,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,1.1513830144629815,0.0645260022728382,0.0832182085231728
dense_linear_independent_n250_p100_k2_gradient_boosting,dense_linear_independent,gradient_boosting,250,100,2,0.8,0.9,-0.04999999999999993,0.04999999999999993,1.1158355969230636,0.0600882468161668,0.0695673607639489
dense_linear_independent_n250_p150_k2_gradient_boosting,dense_linear_independent,gradient_boosting,250,150,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.3788665144694177,0.0689067510747986,0.0766243781289668
dense_linear_independent_n250_p150_k5_gradient_boosting,dense_linear_independent,gradient_boosting,250,150,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,1.2616501759633103,0.0701184817834155,0.0796828910819703
dense_linear_independent_n250_p300_k2_gradient_boosting,dense_linear_independent,gradient_boosting,250,300,2,2.3999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.324236170289932,0.0420358069399318,0.059088638398764
dense_linear_independent_n250_p300_k5_gradient_boosting,dense_linear_independent,gradient_boosting,250,300,5,1.5,0.9,-0.04999999999999993,0.04999999999999993,1.0086067923169184,0.074881438332424,0.0910166864403191
dense_linear_independent_n250_p300_k10_gradient_boosting,dense_linear_independent,gradient_boosting,250,300,10,1.3333333333333337,0.9,-0.04999999999999993,0.04999999999999993,1.5130183215357464,0.0911735919277682,0.1006814381737402
dense_linear_independent_n500_p50_k10_gradient_boosting,dense_linear_independent,gradient_boosting,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.260841984243381,0.0528297507359074,0.0637816934349942
sparse_linear_independent_n250_p25_k2_ols,sparse_linear_independent,ols,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.9232458145214082,0.071767366698839,0.0896893864720761
sparse_linear_independent_n250_p25_k5_ols,sparse_linear_independent,ols,250,25,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,1.038628098101955,0.0415990083434876,0.0593455489012938
sparse_linear_independent_n250_p50_k2_ols,sparse_linear_independent,ols,250,50,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.7479319521444265,0.0906310209602414,0.0981440567935588
sparse_linear_independent_n250_p50_k5_ols,sparse_linear_independent,ols,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.9792683292579188,0.0445481985442291,0.0601882018354623
sparse_linear_independent_n250_p100_k2_ols,sparse_linear_independent,ols,250,100,2,0.8,0.9,-0.04999999999999993,0.04999999999999993,0.6322869446657812,0.0784602422898149,0.1010378999194309
sparse_linear_independent_n250_p100_k10_ols,sparse_linear_independent,ols,250,100,10,0.4444444444444445,0.9,-0.04999999999999993,0.04999999999999993,0.7060450461917256,0.079718773348978,0.0851154907474771
sparse_linear_independent_n500_p25_k2_ols,sparse_linear_independent,ols,500,25,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.7336719334121542,0.03976437735258,0.0585771456976483
sparse_linear_independent_n500_p50_k5_ols,sparse_linear_independent,ols,500,50,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.7242633635604492,0.0510487743272659,0.0602772438605507
sparse_linear_independent_n1000_p25_k5_ols,sparse_linear_independent,ols,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,0.8398420681624259,0.0329859612674504,0.0381876765668515
sparse_linear_independent_n1000_p25_k10_ols,sparse_linear_independent,ols,1000,25,10,0.0277777777777777,0.9,-0.04999999999999993,0.04999999999999993,0.9005970470479682,0.0297531098677328,0.0358432042469912
sparse_linear_independent_n1000_p50_k10_ols,sparse_linear_independent,ols,1000,50,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.9559640756673272,0.0264673945175381,0.0341573495180438
sparse_linear_independent_n1000_p150_k5_ols,sparse_linear_independent,ols,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,0.8011748539859798,0.0346451497338417,0.0389464266719435
sparse_linear_independent_n1000_p300_k5_ols,sparse_linear_independent,ols,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.7437217753127605,0.0361174002975458,0.0406019019267154
sparse_linear_independent_n250_p100_k5_lasso,sparse_linear_independent,lasso,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,1.0051797139456573,0.068879538981467,0.0842219372351629
sparse_linear_independent_n500_p25_k5_lasso,sparse_linear_independent,lasso,500,25,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,0.8261209443302294,0.0435985535950203,0.0499743288546551
sparse_linear_independent_n500_p50_k2_lasso,sparse_linear_independent,lasso,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.7593876933551461,0.0497009110522171,0.0621107067207304
sparse_linear_independent_n500_p50_k5_lasso,sparse_linear_independent,lasso,500,50,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.901950582532294,0.0382783518259838,0.046534656716644
sparse_linear_independent_n500_p100_k2_lasso,sparse_linear_independent,lasso,500,100,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.8809780232725721,0.0533402756764461,0.0634381339860801
sparse_linear_independent_n500_p150_k2_lasso,sparse_linear_independent,lasso,500,150,2,0.5999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.7686621701165697,0.0534100035261069,0.0686490340938978
sparse_linear_independent_n500_p150_k10_lasso,sparse_linear_independent,lasso,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.8207875457923168,0.0450699240010488,0.0520831800171651
sparse_linear_independent_n1000_p50_k2_lasso,sparse_linear_independent,lasso,1000,50,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.652370839774085,0.0414987597998081,0.0474509692843062
sparse_linear_independent_n1000_p150_k2_lasso,sparse_linear_independent,lasso,1000,150,2,0.2999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.8091649098381337,0.0336473812731721,0.038681208919372
sparse_linear_independent_n1000_p150_k5_lasso,sparse_linear_independent,lasso,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,1.2276650332058474,0.0295064587732139,0.0351250004123479
sparse_linear_independent_n1000_p300_k5_lasso,sparse_linear_independent,lasso,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.8717257237142695,0.0272079568527214,0.0358192474173273
sparse_linear_independent_n250_p25_k2_elastic_net,sparse_linear_independent,elastic_net,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.6154661420383247,0.0876667099491132,0.0950264017415922
sparse_linear_independent_n250_p25_k5_elastic_net,sparse_linear_independent,elastic_net,250,25,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.7429105852050949,0.0816743669690888,0.0864089459825028
sparse_linear_independent_n250_p50_k5_elastic_net,sparse_linear_independent,elastic_net,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.836314406998777,0.0608581720543455,0.0740631057745299
sparse_linear_independent_n250_p150_k2_elastic_net,sparse_linear_independent,elastic_net,250,150,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,0.5385828022777185,0.0930813160421805,0.1282236959971177
sparse_linear_independent_n500_p50_k2_elastic_net,sparse_linear_independent,elastic_net,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.7720115300147079,0.049443873104779,0.0579187339026006
sparse_linear_independent_n500_p50_k10_elastic_net,sparse_linear_independent,elastic_net,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.1266860308328188,0.0283740249057314,0.0381372746293852
sparse_linear_independent_n500_p100_k10_elastic_net,sparse_linear_independent,elastic_net,500,100,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.7791999143282036,0.0456244882142038,0.0557596018841415
sparse_linear_independent_n500_p150_k10_elastic_net,sparse_linear_independent,elastic_net,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.9737263441716064,0.0362960383557435,0.0441689469014769
sparse_linear_independent_n1000_p25_k2_elastic_net,sparse_linear_independent,elastic_net,1000,25,2,0.05,0.9,-0.04999999999999993,0.04999999999999993,0.7523467780364612,0.0358091076469052,0.0399883989605101
sparse_linear_independent_n1000_p100_k2_elastic_net,sparse_linear_independent,elastic_net,1000,100,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.9145054542620936,0.0262848044885043,0.0339562378864374
sparse_linear_independent_n1000_p100_k10_elastic_net,sparse_linear_independent,elastic_net,1000,100,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.9403330813412064,0.032678120221629,0.0406823429030531
sparse_linear_independent_n1000_p300_k5_elastic_net,sparse_linear_independent,elastic_net,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.699294729470283,0.0314844856305584,0.0472104225951691
sparse_linear_independent_n250_p25_k10_gradient_boosting,sparse_linear_independent,gradient_boosting,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.7662753993930674,0.0742917156507285,0.0948340498973328
sparse_linear_independent_n250_p100_k5_gradient_boosting,sparse_linear_independent,gradient_boosting,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,1.1362104798197268,0.0557441072357196,0.0688206618739212
sparse_linear_independent_n250_p150_k2_gradient_boosting,sparse_linear_independent,gradient_boosting,250,150,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,0.8408086862536742,0.0646025025596813,0.0857256016306313
sparse_linear_independent_n250_p150_k5_gradient_boosting,sparse_linear_independent,gradient_boosting,250,150,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.8247453922605885,0.0795921616013481,0.0904018493174573
sparse_linear_independent_n250_p300_k5_gradient_boosting,sparse_linear_independent,gradient_boosting,250,300,5,1.5,0.9,-0.04999999999999993,0.04999999999999993,1.0537698144993533,0.0669523398429963,0.0784590137826834
sparse_linear_independent_n500_p25_k2_gradient_boosting,sparse_linear_independent,gradient_boosting,500,25,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.975412307476868,0.0628404224980081,0.0711870751845178
sparse_linear_independent_n500_p50_k2_gradient_boosting,sparse_linear_independent,gradient_boosting,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.8728871227671342,0.0637451377832148,0.069926938126268
sparse_linear_independent_n500_p300_k2_gradient_boosting,sparse_linear_independent,gradient_boosting,500,300,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.544348778362169,0.0606281940627918,0.0673376767156753
sparse_linear_independent_n1000_p100_k5_gradient_boosting,sparse_linear_independent,gradient_boosting,1000,100,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,1.164369612533275,0.0453619439805485,0.0526418157906419
sparse_linear_correlated_n250_p25_k5_ols,sparse_linear_correlated,ols,250,25,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,1.031615433832576,0.0548966235182792,0.0795563370512307
sparse_linear_correlated_n250_p25_k10_ols,sparse_linear_correlated,ols,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8353479267343934,0.0621606327186294,0.0742736033472145
sparse_linear_correlated_n250_p50_k5_ols,sparse_linear_correlated,ols,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.8624117250127391,0.0699441093865508,0.0796663964759726
sparse_linear_correlated_n250_p50_k10_ols,sparse_linear_correlated,ols,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.5982372499766998,0.0716083230318826,0.0960603969046486
sparse_linear_correlated_n250_p150_k10_ols,sparse_linear_correlated,ols,250,150,10,0.6666666666666667,0.9,-0.04999999999999993,0.04999999999999993,0.7564006990259537,0.0630834276142205,0.0777107594953007
sparse_linear_correlated_n500_p25_k10_ols,sparse_linear_correlated,ols,500,25,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.9208882990232532,0.0425820227814982,0.0464066525172667
sparse_linear_correlated_n500_p50_k10_ols,sparse_linear_correlated,ols,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8152403482843665,0.0434136988433438,0.0531834423816458
sparse_linear_correlated_n500_p150_k10_ols,sparse_linear_correlated,ols,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.7049878248013551,0.0467213677836822,0.0624553882408839
sparse_linear_correlated_n1000_p25_k5_ols,sparse_linear_correlated,ols,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,0.8261274924634374,0.0273326882009054,0.0375145076908468
sparse_linear_correlated_n1000_p50_k2_ols,sparse_linear_correlated,ols,1000,50,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,1.004076964582906,0.0266102616215923,0.0318884465462457
sparse_linear_correlated_n1000_p50_k5_ols,sparse_linear_correlated,ols,1000,50,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,0.8446362201181217,0.0280180004791066,0.0352837644782636
sparse_linear_correlated_n1000_p150_k2_ols,sparse_linear_correlated,ols,1000,150,2,0.2999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.8375923028899969,0.0313601207925263,0.0357550755520105
sparse_linear_correlated_n1000_p150_k10_ols,sparse_linear_correlated,ols,1000,150,10,0.1666666666666665,0.9,-0.04999999999999993,0.04999999999999993,0.8088521671636604,0.0319365215563127,0.0375946230129504
sparse_linear_correlated_n1000_p300_k10_ols,sparse_linear_correlated,ols,1000,300,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,1.012543143727325,0.0220676379291558,0.0294008657642928
sparse_linear_correlated_n250_p25_k2_lasso,sparse_linear_correlated,lasso,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,1.116025078733215,0.0774379520928176,0.0893221772979343
sparse_linear_correlated_n250_p25_k10_lasso,sparse_linear_correlated,lasso,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.6484081751406695,0.0778309505325417,0.0915561617771173
sparse_linear_correlated_n250_p50_k10_lasso,sparse_linear_correlated,lasso,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.8055040625730642,0.059222612190426,0.07572055348433
sparse_linear_correlated_n250_p150_k5_lasso,sparse_linear_correlated,lasso,250,150,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.6917759165279747,0.0743330490165894,0.0930619363469673
sparse_linear_correlated_n500_p25_k10_lasso,sparse_linear_correlated,lasso,500,25,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.9203947005112886,0.039583888399199,0.0490743004317044
sparse_linear_correlated_n500_p100_k2_lasso,sparse_linear_correlated,lasso,500,100,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.7586273800064931,0.0453688188617693,0.0622793278908035
sparse_linear_correlated_n500_p150_k10_lasso,sparse_linear_correlated,lasso,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.8196608587844306,0.0458994114972096,0.057090482033489
sparse_linear_correlated_n500_p300_k5_lasso,sparse_linear_correlated,lasso,500,300,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.6869525151496184,0.0616992192433451,0.0686209845357392
sparse_linear_correlated_n500_p300_k10_lasso,sparse_linear_correlated,lasso,500,300,10,0.6666666666666667,0.9,-0.04999999999999993,0.04999999999999993,0.8155017575668554,0.0572622318783802,0.0672891757641974
sparse_linear_correlated_n1000_p25_k10_lasso,sparse_linear_correlated,lasso,1000,25,10,0.0277777777777777,0.9,-0.04999999999999993,0.04999999999999993,1.0110216284030489,0.025062137590383,0.0308418048090491
sparse_linear_correlated_n1000_p50_k2_lasso,sparse_linear_correlated,lasso,1000,50,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.5378784924595572,0.0403028723023454,0.056531361810555
sparse_linear_correlated_n1000_p50_k5_lasso,sparse_linear_correlated,lasso,1000,50,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,0.9275362255758636,0.0272413345876318,0.0325996841845056
sparse_linear_correlated_n1000_p50_k10_lasso,sparse_linear_correlated,lasso,1000,50,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,1.10263644559895,0.0209759229761174,0.0274571874198807
sparse_linear_correlated_n1000_p100_k10_lasso,sparse_linear_correlated,lasso,1000,100,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8684533736278014,0.0342056868083873,0.0401474161462134
sparse_linear_correlated_n1000_p150_k2_lasso,sparse_linear_correlated,lasso,1000,150,2,0.2999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.7873381761145769,0.0343747535003614,0.0439395781957208
sparse_linear_correlated_n1000_p150_k5_lasso,sparse_linear_correlated,lasso,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,1.038551149851329,0.0253577606304522,0.0307059299206289
sparse_linear_correlated_n1000_p300_k5_lasso,sparse_linear_correlated,lasso,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.6750758727797674,0.0352225651981534,0.04725749119275
sparse_linear_correlated_n1000_p300_k10_lasso,sparse_linear_correlated,lasso,1000,300,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.8157751667982912,0.032197666264144,0.0384308428508208
sparse_linear_correlated_n250_p25_k2_elastic_net,sparse_linear_correlated,elastic_net,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.7824646204004826,0.0689836758013792,0.0844631129160607
sparse_linear_correlated_n250_p50_k2_elastic_net,sparse_linear_correlated,elastic_net,250,50,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.707288039335096,0.0725062749236931,0.0922863521132338
sparse_linear_correlated_n250_p150_k2_elastic_net,sparse_linear_correlated,elastic_net,250,150,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,0.9884681552625588,0.066349918002362,0.0775357102927707
sparse_linear_correlated_n500_p25_k10_elastic_net,sparse_linear_correlated,elastic_net,500,25,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.8923848893653639,0.0423984455946045,0.0516924406546573
sparse_linear_correlated_n500_p50_k10_elastic_net,sparse_linear_correlated,elastic_net,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8260849194074414,0.0478003113685861,0.0526280054324832
sparse_linear_correlated_n500_p100_k5_elastic_net,sparse_linear_correlated,elastic_net,500,100,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.8556387253287918,0.056825890893046,0.0634653383345356
sparse_linear_correlated_n500_p100_k10_elastic_net,sparse_linear_correlated,elastic_net,500,100,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.847389200246963,0.0422308572849082,0.0495033549464579
sparse_linear_correlated_n500_p150_k5_elastic_net,sparse_linear_correlated,elastic_net,500,150,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,1.4443546704467158,0.0344479109221914,0.0414665807694231
sparse_linear_correlated_n500_p150_k10_elastic_net,sparse_linear_correlated,elastic_net,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.7607028204304833,0.0485787739652362,0.056981932397187
sparse_linear_correlated_n500_p300_k10_elastic_net,sparse_linear_correlated,elastic_net,500,300,10,0.6666666666666667,0.9,-0.04999999999999993,0.04999999999999993,0.7010899857483783,0.0535032723531102,0.0625856585668411
sparse_linear_correlated_n1000_p300_k5_elastic_net,sparse_linear_correlated,elastic_net,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,1.0505313128303455,0.0295324298621634,0.0340510844178659
sparse_linear_correlated_n250_p100_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,0.6809427053807998,0.0670256619281215,0.0883360547500998
sparse_linear_correlated_n250_p150_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,150,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.8706913198531905,0.0597629929572532,0.0730297497581309
sparse_linear_correlated_n250_p150_k10_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,150,10,0.6666666666666667,0.9,-0.04999999999999993,0.04999999999999993,0.8436994826475125,0.0657453772674316,0.0771870861383301
sparse_linear_correlated_n250_p300_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,300,5,1.5,0.9,-0.04999999999999993,0.04999999999999993,0.7516243857884851,0.0733522073474079,0.0854615816505549
sparse_linear_correlated_n250_p300_k10_gradient_boosting,sparse_linear_correlated,gradient_boosting,250,300,10,1.3333333333333337,0.9,-0.04999999999999993,0.04999999999999993,0.9047088096136764,0.050339841199907,0.0674725267407432
sparse_linear_correlated_n500_p50_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,500,50,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.946532095680488,0.043863032912001,0.0498776227284268
sparse_linear_correlated_n500_p100_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,500,100,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,1.1865210078948307,0.0474806705743441,0.0580618168830868
sparse_linear_correlated_n500_p300_k5_gradient_boosting,sparse_linear_correlated,gradient_boosting,500,300,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,1.5685441929160209,0.0605787110565736,0.0665016062351512
sparse_linear_correlated_n1000_p100_k10_gradient_boosting,sparse_linear_correlated,gradient_boosting,1000,100,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.275391908196626,0.0440265847119541,0.0504882822802696
sparse_linear_correlated_n1000_p300_k2_gradient_boosting,sparse_linear_correlated,gradient_boosting,1000,300,2,0.5999999999999999,0.9,-0.04999999999999993,0.04999999999999993,1.1801485013754756,0.0310049977286258,0.0350991273490918
weak_signal_sparse_n250_p50_k5_ols,weak_signal_sparse,ols,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.8253783485689571,0.0567760557248882,0.0747375874907175
weak_signal_sparse_n250_p100_k5_ols,weak_signal_sparse,ols,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,0.8874898267763092,0.0514408462904453,0.0659381491362232
weak_signal_sparse_n500_p25_k2_ols,weak_signal_sparse,ols,500,25,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.7529362130274025,0.0480378649362815,0.0584930952757017
weak_signal_sparse_n500_p50_k5_ols,weak_signal_sparse,ols,500,50,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.881672692627993,0.0394525845140383,0.0521906045729375
weak_signal_sparse_n500_p50_k10_ols,weak_signal_sparse,ols,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.1433435825624902,0.0358350321355288,0.0435160821240363
weak_signal_sparse_n500_p100_k5_ols,weak_signal_sparse,ols,500,100,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,1.1569429830996336,0.0294645629969039,0.0416079684635265
weak_signal_sparse_n500_p150_k10_ols,weak_signal_sparse,ols,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,1.043800946926296,0.0435877723874972,0.052731748117052
weak_signal_sparse_n500_p300_k5_ols,weak_signal_sparse,ols,500,300,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.8565940583932921,0.0579087790705184,0.0658854205586745
weak_signal_sparse_n1000_p25_k2_ols,weak_signal_sparse,ols,1000,25,2,0.05,0.9,-0.04999999999999993,0.04999999999999993,0.7947670864308054,0.0276189784673084,0.0383852485275452
weak_signal_sparse_n1000_p25_k5_ols,weak_signal_sparse,ols,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,0.8720620082180505,0.0295171062779411,0.0341645219257645
weak_signal_sparse_n1000_p100_k2_ols,weak_signal_sparse,ols,1000,100,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,1.011717390240921,0.0252637378055141,0.0319492273508344
weak_signal_sparse_n1000_p100_k10_ols,weak_signal_sparse,ols,1000,100,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.9697374780731978,0.0237159600637493,0.0301896867495365
weak_signal_sparse_n1000_p150_k5_ols,weak_signal_sparse,ols,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,0.6747144982748315,0.0359228941828242,0.0458634931769971
weak_signal_sparse_n1000_p150_k10_ols,weak_signal_sparse,ols,1000,150,10,0.1666666666666665,0.9,-0.04999999999999993,0.04999999999999993,0.6516787551891285,0.043435178185952,0.0459360610343417
weak_signal_sparse_n250_p25_k2_lasso,weak_signal_sparse,lasso,250,25,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.7904489112890108,0.0648015355571425,0.0782193331152097
weak_signal_sparse_n250_p25_k5_lasso,weak_signal_sparse,lasso,250,25,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.9857146234139424,0.0506974910447465,0.0677402432145757
weak_signal_sparse_n250_p50_k2_lasso,weak_signal_sparse,lasso,250,50,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.8781082492301603,0.0681735615655526,0.0760118481449378
weak_signal_sparse_n250_p50_k5_lasso,weak_signal_sparse,lasso,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.9057782401454048,0.0668121910903105,0.0762622267816499
